NO_OF_FRAMES	6248
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:05:52.243	27356.83166420
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1051	10.50000	-1056.23476	-646.27995	1286.96272	-1.60291	-9.33351	-34.92576	0.58220	0.80904	-0.56857	0.14893	0.56494	0.82217	0.06988	-0.16218	0.02760	0.98637		2616.22059	-2703.70122	386.57486	-0.11767	0.86139	-38.84854	3.81575	0.77872	-0.62729	-0.01042	0.62719	0.77879	-0.01103	0.01503	0.00205	0.99988	
1052	10.51000	-1056.00141	-646.79117	1287.44555	-1.54621	-9.28297	-34.84910	0.60231	0.80991	-0.56764	0.14775	0.56393	0.82285	0.07000	-0.16131	0.02663	0.98654		2617.87326	-2700.84830	386.73261	-0.34167	0.91556	-38.69790	3.69836	0.78035	-0.62528	-0.00874	0.62513	0.78038	-0.01464	0.01598	0.00596	0.99985	
1053	10.52000	-1055.84215	-647.30874	1287.95441	-1.50949	-9.26232	-34.78296	0.59810	0.81061	-0.56679	0.14718	0.56303	0.82345	0.07015	-0.16095	0.02600	0.98662		2619.23025	-2698.23844	386.57894	-0.46048	0.72690	-38.65998	3.78965	0.78080	-0.62476	-0.00489	0.62465	0.78078	-0.01420	0.01269	0.00804	0.99989	
1054	10.53000	-1055.70555	-647.86951	1288.55076	-1.45172	-9.25591	-34.73373	0.58517	0.81111	-0.56623	0.14658	0.56235	0.82387	0.07079	-0.16084	0.02500	0.98666		2619.72186	-2694.88890	386.38782	0.17056	0.99267	-38.04110	4.71279	0.78745	-0.61618	-0.01548	0.61613	0.78760	-0.00833	0.01732	-0.00298	0.99985	
1055	10.54000	-1055.56910	-648.41109	1289.08034	-1.40585	-9.25169	-34.70070	0.57859	0.81144	-0.56588	0.14610	0.56188	0.82414	0.07133	-0.16077	0.02422	0.98669		2621.87533	-2692.70048	386.35254	-0.20226	0.83062	-38.13082	3.80957	0.78652	-0.61750	-0.00922	0.61739	0.78657	-0.01173	0.01450	0.00353	0.99989	
1056	10.55000	-1055.46412	-649.02570	1289.60312	-1.35675	-9.25111	-34.66949	0.54740	0.81175	-0.56555	0.14565	0.56144	0.82438	0.07195	-0.16076	0.02337	0.98672		2623.15074	-2690.03036	386.26394	-0.16948	0.92319	-37.93404	3.86814	0.78862	-0.61479	-0.01089	0.61467	0.78869	-0.01224	0.01611	0.00296	0.99987	
1057	10.56000	-1055.36583	-649.64375	1290.06359	-1.30268	-9.25471	-34.65334	0.57489	0.81190	-0.56546	0.14519	0.56121	0.82447	0.07272	-0.16082	0.02244	0.98673		2625.56863	-2689.56970	384.85567	0.97924	2.33700	-38.73889	3.36718	0.77936	-0.62514	-0.04250	0.62525	0.78033	-0.01218	0.04078	-0.01708	0.99902	
1058	10.57000	-1055.27703	-650.29285	1290.52738	-1.25928	-9.26708	-34.64857	0.56725	0.81192	-0.56549	0.14494	0.56112	0.82447	0.07345	-0.16104	0.02169	0.98671		2627.45611	-2687.34507	383.70642	2.48425	4.07071	-38.90311	3.10834	0.77625	-0.62502	-0.08241	0.62642	0.77941	-0.01081	0.07099	-0.04324	0.99654	
1059	10.58000	-1055.21112	-650.99910	1291.13911	-1.17995	-9.28403	-34.64249	0.57179	0.81194	-0.56560	0.14441	0.56101	0.82443	0.07475	-0.16133	0.02032	0.98669		2628.08560	-2683.92376	384.86259	0.80196	2.34607	-38.35448	3.18604	0.78353	-0.62001	-0.04078	0.62000	0.78447	-0.01442	0.04094	-0.01398	0.99906	
1060	10.59000	-1055.13567	-651.65862	1291.68472	-1.11572	-9.30157	-34.65334	0.55444	0.81179	-0.56591	0.14401	0.56113	0.82424	0.07587	-0.16163	0.01922	0.98666		2629.16132	-2681.49019	384.75740	0.97186	2.27997	-38.08664	3.32791	0.78646	-0.61623	-0.04177	0.61636	0.78738	-0.01119	0.03978	-0.01695	0.99906	
1061	10.60000	-1055.07312	-652.31002	1292.16961	-1.05750	-9.30441	-34.66119	0.55932	0.81171	-0.56617	0.14346	0.56124	0.82409	0.07675	-0.16168	0.01821	0.98668		2630.58296	-2679.30734	384.06337	2.02081	3.86349	-38.17936	3.04518	0.78429	-0.61587	-0.07473	0.61672	0.78706	-0.01390	0.06738	-0.03518	0.99711	
1062	10.61000	-1054.99928	-652.99609	1292.66417	-1.00777	-9.28700	-34.67421	0.56681	0.81162	-0.56649	0.14270	0.56145	0.82389	0.07733	-0.16138	0.01736	0.98674		2630.98373	-2676.31884	384.48838	0.72996	2.48532	-38.12932	3.32803	0.78588	-0.61695	-0.04197	0.61686	0.78690	-0.01675	0.04336	-0.01273	0.99898	
1063	10.62000	-1054.90793	-653.70207	1293.16955	-0.96541	-9.26753	-34.70649	0.56383	0.81135	-0.56706	0.14197	0.56194	0.82351	0.07783	-0.16104	0.01663	0.98681		2631.89776	-2673.81299	384.68670	0.69960	2.35207	-37.62944	3.22790	0.79131	-0.61011	-0.03996	0.61004	0.79222	-0.01539	0.04104	-0.01220	0.99908	
1064	10.63000	-1054.80096	-654.40625	1293.69352	-0.93733	-9.23832	-34.74899	0.61590	0.81100	-0.56775	0.14122	0.56259	0.82304	0.07805	-0.16054	0.01615	0.98690		2632.82936	-2671.64138	384.90235	0.91504	2.19210	-37.55517	3.15747	0.79219	-0.60896	-0.04005	0.60908	0.79304	-0.01065	0.03825	-0.01596	0.99914	
1065	10.64000	-1054.68775	-655.13904	1294.19196	-0.89651	-9.19311	-34.76819	0.58820	0.81091	-0.56813	0.14015	0.56293	0.82279	0.07824	-0.15976	0.01545	0.98703		2634.30614	-2670.17540	384.06657	1.91683	3.65000	-37.66434	3.06653	0.79000	-0.60901	-0.07080	0.60979	0.79246	-0.01240	0.06366	-0.03338	0.99741	
1066	10.65000	-1054.55431	-655.85330	1294.71521	-0.87531	-9.13416	-34.81493	0.56562	0.81059	-0.56887	0.13904	0.56369	0.82229	0.07808	-0.15875	0.01508	0.98720		2634.84003	-2667.19183	384.87529	0.83410	2.18456	-37.24949	3.23632	0.79543	-0.60478	-0.03915	0.60485	0.79626	-0.01148	0.03812	-0.01455	0.99917	
1067	10.66000	-1054.43409	-656.55261	1295.17663	-0.83874	-9.07487	-34.86598	0.55166	0.81022	-0.56970	0.13777	0.56450	0.82172	0.07814	-0.15772	0.01446	0.98738		2635.78906	-2665.12754	384.56971	0.75770	2.34695	-37.13959	3.25111	0.79650	-0.60327	-0.04063	0.60325	0.79742	-0.01418	0.04095	-0.01321	0.99907	
1068	10.67000	-1054.29070	-657.28253	1295.68682	-0.78944	-8.98878	-34.91171	0.58078	0.80996	-0.57049	0.13600	0.56528	0.82119	0.07811	-0.15624	0.01361	0.98763		2636.92229	-2662.94083	384.89680	0.63271	2.15543	-37.06808	3.34180	0.79736	-0.60240	-0.03666	0.60234	0.79812	-0.01386	0.03761	-0.01103	0.99923	
1069	10.68000	-1054.13723	-658.04351	1296.21281	-0.74381	-8.90341	-34.97083	0.61593	0.80957	-0.57146	0.13425	0.56625	0.82053	0.07806	-0.15477	0.01283	0.98787		2637.78474	-2660.93107	384.65207	0.60381	2.45081	-36.99927	3.31197	0.79791	-0.60141	-0.04049	0.60125	0.79887	-0.01732	0.04276	-0.01053	0.99903	
1070	10.69000	-1053.95197	-658.77823	1296.65681	-0.70349	-8.81558	-35.01331	0.58966	0.80934	-0.57218	0.13255	0.56699	0.82004	0.07787	-0.15325	0.01213	0.98811		2638.65965	-2658.57581	384.59628	0.50263	2.38039	-36.81644	3.36254	0.79987	-0.59894	-0.03851	0.59874	0.80075	-0.01787	0.04153	-0.00876	0.99910	
1071	10.70000	-1053.76309	-659.52943	1297.13372	-0.65981	-8.70445	-35.07151	0.55149	0.80901	-0.57313	0.13047	0.56798	0.81938	0.07753	-0.15134	0.01138	0.98842		2639.49652	-2656.24682	384.67334	0.54573	2.17812	-36.71900	3.37550	0.80100	-0.59757	-0.03616	0.59746	0.80176	-0.01509	0.03801	-0.00952	0.99923	
1072	10.71000	-1053.49726	-660.37932	1297.60503	-0.61777	-8.62064	-35.13962	0.55093	0.80851	-0.57422	0.12877	0.56907	0.81863	0.07745	-0.14989	0.01066	0.98864		2640.87345	-2654.67309	383.93724	1.80867	3.50244	-36.80896	3.15071	0.79914	-0.59731	-0.06780	0.59803	0.80139	-0.01131	0.06109	-0.03150	0.99763	
1073	10.72000	-1053.28100	-661.20507	1298.07446	-0.55040	-8.50456	-35.20316	0.55408	0.80813	-0.57529	0.12637	0.57014	0.81789	0.07740	-0.14789	0.00950	0.98896		2641.37857	-2651.91081	384.32878	0.76813	2.31543	-36.24427	3.33634	0.80585	-0.59074	-0.04051	0.59075	0.80675	-0.01307	0.04040	-0.01340	0.99909	
1074	10.73000	-1053.04102	-662.06708	1298.50695	-0.48256	-8.39218	-35.27158	0.55230	0.80768	-0.57643	0.12401	0.57127	0.81711	0.07740	-0.14595	0.00833	0.98926		2642.08314	-2649.48308	384.41919	0.57268	2.34342	-36.15244	3.27558	0.80677	-0.58958	-0.03891	0.58944	0.80765	-0.01605	0.04089	-0.00999	0.99911	
1075	10.74000	-1052.71626	-662.95280	1298.91012	-0.39759	-8.26220	-35.35052	0.57324	0.80716	-0.57775	0.12122	0.57257	0.81619	0.07748	-0.14370	0.00687	0.98960		2642.92258	-2647.47833	384.37356	0.58876	2.52709	-35.97797	3.21879	0.80846	-0.58708	-0.04172	0.58690	0.80947	-0.01759	0.04409	-0.01027	0.99897	
1076	10.75000	-1052.38036	-663.81019	1299.34118	-0.29318	-8.12195	-35.42080	0.57516	0.80674	-0.57898	0.11810	0.57376	0.81533	0.07771	-0.14128	0.00507	0.98996		2643.74554	-2645.39501	384.30030	0.42962	2.57357	-35.94563	3.26660	0.80876	-0.58673	-0.04075	0.58643	0.80975	-0.02029	0.04490	-0.00749	0.99896	
1077	10.76000	-1052.03400	-664.71763	1299.74242	-0.17092	-7.97318	-35.48440	0.58089	0.80640	-0.58014	0.11468	0.57487	0.81451	0.07809	-0.13871	0.00295	0.99033		2645.11207	-2643.82612	383.97658	1.70494	3.68514	-35.96062	3.18932	0.80775	-0.58542	-0.06947	0.58601	0.81019	-0.01364	0.06427	-0.02969	0.99749	
1078	10.77000	-1051.84231	-665.66623	1299.96226	-0.01226	-7.85191	-35.55083	0.39312	0.80597	-0.58140	0.11127	0.57597	0.81362	0.07926	-0.13661	0.00021	0.99062		2645.56212	-2641.26393	384.43681	0.49912	2.49894	-35.60361	3.26679	0.81229	-0.58184	-0.04052	0.58162	0.81325	-0.01830	0.04360	-0.00870	0.99901	
1079	10.78000	-1051.42684	-666.59193	1300.32304	0.15265	-7.66405	-35.62568	0.36223	0.80558	-0.58277	0.10685	0.57728	0.81263	0.07985	-0.13336	-0.00264	0.99106		2646.44606	-2638.95963	384.50777	0.45177	2.33221	-35.40350	3.21076	0.81442	-0.57905	-0.03774	0.57885	0.81525	-0.01715	0.04069	-0.00788	0.99914	
1080	10.79000	-1051.00535	-667.53692	1300.60589	0.32206	-7.48214	-35.69484	0.39528	0.80522	-0.58405	0.10247	0.57850	0.81170	0.08054	-0.13022	-0.00557	0.99147		2647.36073	-2637.18860	384.49445	0.34936	2.44411	-35.56893	3.20744	0.81268	-0.58146	-0.03823	0.58115	0.81355	-0.01985	0.04264	-0.00609	0.99907	
1081	10.80000	-1050.59761	-668.48569	1300.98588	0.52495	-7.27258	-35.77417	0.39245	0.80480	-0.58551	0.09735	0.57989	0.81062	0.08143	-0.12659	-0.00909	0.99191		2648.07921	-2634.55870	384.41333	0.75744	2.36585	-35.03347	3.19013	0.81812	-0.57356	-0.04139	0.57357	0.81906	-0.01287	0.04128	-0.01321	0.99906	
1082	10.81000	-1050.16984	-669.42880	1301.21094	0.71466	-7.09771	-35.85082	0.39461	0.80433	-0.58688	0.09284	0.58119	0.80958	0.08247	-0.12356	-0.01238	0.99226		2648.83482	-2632.80332	384.15752	0.78236	2.70655	-35.07291	3.31536	0.81751	-0.57404	-0.04649	0.57398	0.81872	-0.01596	0.04722	-0.01364	0.99879	
1083	10.82000	-1049.80283	-670.29400	1301.51986	0.92273	-6.91164	-35.91859	0.36985	0.80397	-0.58813	0.08800	0.58237	0.80861	0.08363	-0.12034	-0.01599	0.99260		2649.51105	-2630.72948	384.35649	0.75231	2.48563	-34.89386	3.35341	0.81944	-0.57154	-0.04308	0.57152	0.82047	-0.01404	0.04337	-0.01312	0.99897	
1084	10.83000	-1049.44010	-671.14553	1301.79637	1.13096	-6.73346	-35.99659	0.38780	0.80347	-0.58949	0.08324	0.58368	0.80753	0.08487	-0.11725	-0.01960	0.99291		2650.18585	-2628.68166	384.20496	0.64711	2.63943	-34.72615	3.27915	0.82101	-0.56919	-0.04428	0.56905	0.82213	-0.01695	0.04605	-0.01128	0.99888	
1085	10.84000	-1049.08257	-671.99357	1302.00169	1.34155	-6.57023	-36.06106	0.40252	0.80308	-0.59065	0.07869	0.58478	0.80659	0.08626	-0.11442	-0.02326	0.99316		2650.81208	-2626.56813	384.28959	0.54388	2.54784	-34.56290	3.22882	0.82269	-0.56694	-0.04199	0.56675	0.82371	-0.01740	0.04445	-0.00948	0.99897	
1086	10.85000	-1048.74459	-672.84641	1302.15285	1.54614	-6.40837	-36.12000	0.38420	0.80274	-0.59170	0.07422	0.58580	0.80571	0.08757	-0.11161	-0.02681	0.99339		2651.65458	-2624.43560	384.27207	0.75892	2.57230	-34.43168	3.15193	0.82397	-0.56488	-0.04450	0.56485	0.82506	-0.01445	0.04488	-0.01323	0.99890	
1087	10.86000	-1048.44658	-673.61847	1302.24796	1.75694	-6.26622	-36.18583	0.39583	0.80228	-0.59283	0.06995	0.58688	0.80475	0.08916	-0.10915	-0.03048	0.99356		2650.94186	-2619.77674	384.85796	2.14933	2.92699	-31.41380	2.47019	0.85231	-0.51921	-0.06310	0.52054	0.85382	0.00541	0.05106	-0.03746	0.99799	
1088	10.87000	-1048.17631	-674.37391	1302.34432	1.94946	-6.12284	-36.23800	0.36871	0.80197	-0.59373	0.06587	0.58777	0.80396	0.09045	-0.10666	-0.03382	0.99372		2651.52185	-2617.72735	384.69642	2.15309	3.14386	-31.25894	2.45073	0.85354	-0.51678	-0.06634	0.51813	0.85530	0.00368	0.05484	-0.03751	0.99779	
1089	10.88000	-1047.90839	-675.09558	1302.40463	2.12009	-5.98503	-36.29206	0.37935	0.80162	-0.59461	0.06209	0.58868	0.80318	0.09149	-0.10427	-0.03679	0.99387		2653.61031	-2618.71156	384.08379	0.10734	2.71054	-34.38864	3.17581	0.82430	-0.56473	-0.04008	0.56417	0.82527	-0.02516	0.04729	-0.00187	0.99888	
1090	10.89000	-1047.72537	-675.75245	1302.35674	2.27360	-5.88163	-36.32354	0.38328	0.80144	-0.59515	0.05900	0.58923	0.80264	0.09261	-0.10247	-0.03946	0.99395		2654.75711	-2618.28764	383.56583	-0.74000	2.68226	-35.78571	3.88836	0.81032	-0.58520	-0.03041	0.58411	0.81079	-0.03784	0.04680	0.01290	0.99882	
1091	10.90000	-1047.51819	-676.43997	1302.31882	2.39792	-5.78531	-36.36071	0.37492	0.80120	-0.59574	0.05630	0.58985	0.80209	0.09340	-0.10080	-0.04163	0.99404		2655.16746	-2616.55445	383.43396	-0.66946	2.64906	-35.49852	3.88147	0.81326	-0.58108	-0.03084	0.58006	0.81376	-0.03635	0.04622	0.01167	0.99886	
1092	10.91000	-1047.35016	-677.06542	1302.25787	2.51433	-5.68488	-36.40913	0.35653	0.80084	-0.59647	0.05361	0.59063	0.80145	0.09404	-0.09906	-0.04365	0.99412		2654.72395	-2613.48439	383.61063	0.41025	2.88548	-33.75331	3.11199	0.83038	-0.55530	-0.04583	0.55491	0.83162	-0.02202	0.05034	-0.00715	0.99871	
1093	10.92000	-1047.23734	-677.66156	1302.12952	2.59869	-5.59776	-36.42583	0.35108	0.80079	-0.59673	0.05148	0.59095	0.80117	0.09434	-0.09754	-0.04512	0.99421		2653.38209	-2609.13354	384.20825	2.15532	3.28521	-30.58769	2.40037	0.85944	-0.50664	-0.06843	0.50802	0.86134	0.00324	0.05731	-0.03755	0.99765	
1094	10.93000	-1047.16055	-678.20089	1301.93023	2.67620	-5.49334	-36.43995	0.36921	0.80079	-0.59693	0.04920	0.59125	0.80095	0.09436	-0.09573	-0.04648	0.99432		2654.00531	-2608.55651	383.76700	3.22679	4.52031	-30.80367	2.77628	0.85626	-0.50748	-0.09641	0.51051	0.85984	0.00805	0.07881	-0.05611	0.99531	
1095	10.94000	-1047.08953	-678.71666	1301.74105	2.74048	-5.39041	-36.44559	0.40819	0.80086	-0.59699	0.04708	0.59143	0.80083	0.09420	-0.09394	-0.04760	0.99444		2654.41347	-2607.47391	383.88664	3.15597	4.41104	-30.68451	2.70969	0.85744	-0.50590	-0.09414	0.50880	0.86085	0.00816	0.07691	-0.05489	0.99553	
1096	10.95000	-1047.05316	-679.23988	1301.56040	2.77097	-5.28978	-36.46441	0.37892	0.80080	-0.59721	0.04533	0.59179	0.80064	0.09361	-0.09219	-0.04814	0.99458		2654.84709	-2606.38141	383.90161	3.06814	4.29883	-30.64132	2.75108	0.85795	-0.50548	-0.09168	0.50823	0.86119	0.00790	0.07496	-0.05337	0.99576	
1097	10.96000	-1047.05777	-679.67115	1301.35379	2.79035	-5.18601	-36.45889	0.36535	0.80099	-0.59708	0.04368	0.59181	0.80071	0.09280	-0.09039	-0.04848	0.99473		2654.95954	-2604.72398	384.38119	2.09265	3.06325	-30.34765	2.39083	0.86174	-0.50322	-0.06453	0.50452	0.86339	0.00453	0.05344	-0.03646	0.99791	
1098	10.97000	-1047.06257	-680.15715	1301.14028	2.80451	-5.09967	-36.46160	0.36428	0.80107	-0.59707	0.04233	0.59193	0.80071	0.09211	-0.08889	-0.04873	0.99485		2655.53808	-2603.95819	384.68531	2.13764	2.76936	-30.46120	2.51373	0.86097	-0.50505	-0.06053	0.50636	0.86229	0.00767	0.04832	-0.03726	0.99814	
1099	10.98000	-1047.08540	-680.63385	1300.87671	2.79671	-5.03002	-36.46508	0.36562	0.80112	-0.59707	0.04143	0.59204	0.80072	0.09129	-0.08768	-0.04860	0.99496		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1100	10.99000	-1047.15882	-681.05625	1300.58106	2.77294	-4.97593	-36.46650	0.36228	0.80117	-0.59703	0.04092	0.59211	0.80077	0.09040	-0.08674	-0.04820	0.99506		2657.02634	-2602.66359	383.92267	3.61260	4.87927	-30.76382	2.92207	0.85617	-0.50588	-0.10517	0.50965	0.86032	0.01072	0.08506	-0.06278	0.99440	
1101	11.00000	-1047.23641	-681.51135	1300.29457	2.75374	-4.92935	-36.45864	0.37049	0.80131	-0.59688	0.04048	0.59204	0.80090	0.08964	-0.08593	-0.04787	0.99515		2656.72947	-2600.90523	384.88862	2.04184	2.65776	-30.32074	2.55426	0.86228	-0.50309	-0.05799	0.50430	0.86350	0.00736	0.04637	-0.03559	0.99829	
1102	11.01000	-1047.38397	-681.88204	1300.01009	2.71878	-4.89947	-36.46280	0.35248	0.80130	-0.59689	0.04042	0.59213	0.80093	0.08885	-0.08541	-0.04726	0.99522		2657.49683	-2600.71210	384.38854	3.22498	4.18093	-30.50841	2.81943	0.85926	-0.50333	-0.09127	0.50631	0.86227	0.01151	0.07291	-0.05611	0.99576	
1103	11.02000	-1047.49261	-682.28093	1299.68101	2.65776	-4.90618	-36.46526	0.36300	0.80127	-0.59689	0.04115	0.59216	0.80100	0.08807	-0.08552	-0.04620	0.99526		2657.75900	-2599.71554	384.41173	3.17308	4.06122	-30.39458	2.94080	0.86040	-0.50180	-0.08900	0.50468	0.86322	0.01197	0.07082	-0.05521	0.99596	
1104	11.03000	-1047.61338	-682.69825	1299.35848	2.58786	-4.91403	-36.47820	0.35133	0.80113	-0.59702	0.04196	0.59233	0.80096	0.08718	-0.08566	-0.04499	0.99531		2657.60134	-2598.12072	384.94445	2.28662	2.85741	-30.07330	2.58704	0.86431	-0.49899	-0.06310	0.50048	0.86569	0.00957	0.04985	-0.03985	0.99796	
1105	11.04000	-1047.73522	-683.12165	1299.05954	2.50143	-4.92730	-36.48999	0.36060	0.80099	-0.59713	0.04303	0.59248	0.80097	0.08612	-0.08589	-0.04348	0.99536		2658.16188	-2597.55135	384.56019	3.19947	4.11015	-30.16430	2.76473	0.86236	-0.49824	-0.08992	0.50119	0.86525	0.01230	0.07167	-0.05567	0.99587	
1106	11.05000	-1047.85104	-683.50752	1298.72347	2.40907	-4.96485	-36.52237	0.37733	0.80061	-0.59753	0.04447	0.59290	0.80075	0.08524	-0.08654	-0.04188	0.99537		2657.79341	-2595.64746	384.59809	2.33289	3.23917	-29.60021	2.52164	0.86810	-0.49154	-0.06920	0.49316	0.86991	0.00751	0.05650	-0.04064	0.99757	
1107	11.06000	-1047.97558	-683.91582	1298.46549	2.29445	-5.01360	-36.53037	0.37188	0.80047	-0.59758	0.04634	0.59297	0.80081	0.08415	-0.08739	-0.03988	0.99538		2657.97115	-2594.44733	384.53192	2.47980	3.26652	-29.46421	2.60940	0.86925	-0.48927	-0.07085	0.49108	0.87106	0.00967	0.05698	-0.04320	0.99744	
1108	11.07000	-1048.10634	-684.32185	1298.11602	2.15661	-5.06765	-36.56644	0.37661	0.80003	-0.59800	0.04848	0.59343	0.80062	0.08281	-0.08833	-0.03748	0.99539		2658.10461	-2593.05318	384.48036	2.58514	3.23730	-29.42687	2.58623	0.86959	-0.48859	-0.07130	0.49053	0.87135	0.01157	0.05647	-0.04503	0.99739	
1109	11.08000	-1048.17348	-684.77024	1297.77607	2.03248	-5.11270	-36.60131	0.39290	0.79961	-0.59841	0.05035	0.59387	0.80041	0.08157	-0.08911	-0.03532	0.99539		2658.42605	-2591.62128	384.57933	2.54461	3.16543	-29.19922	2.59446	0.87160	-0.48523	-0.06981	0.48710	0.87326	0.01184	0.05522	-0.04433	0.99749	
1110	11.09000	-1048.20079	-685.24829	1297.41552	1.88518	-5.15552	-36.64240	0.36922	0.79913	-0.59887	0.05243	0.59440	0.80018	0.08000	-0.08986	-0.03276	0.99542		2658.54713	-2590.13005	384.46634	2.49000	3.15154	-29.21347	2.65578	0.87149	-0.48552	-0.06914	0.48733	0.87315	0.01111	0.05498	-0.04338	0.99754	
1111	11.10000	-1048.21228	-685.66717	1297.04105	1.75237	-5.19455	-36.69250	0.36754	0.79856	-0.59946	0.05429	0.59507	0.79982	0.07859	-0.09054	-0.03045	0.99543		2658.84741	-2588.51303	384.42061	2.45242	3.07660	-29.03619	2.73447	0.87305	-0.48291	-0.06765	0.48466	0.87463	0.01139	0.05367	-0.04273	0.99764	
1112	11.11000	-1048.13918	-686.17064	1296.67947	1.60122	-5.22787	-36.74561	0.39874	0.79797	-0.60007	0.05627	0.59577	0.79946	0.07688	-0.09112	-0.02783	0.99545		2659.17908	-2586.82711	384.56613	2.27935	2.94473	-28.91254	2.59988	0.87420	-0.48130	-0.06416	0.48284	0.87565	0.01000	0.05137	-0.03972	0.99789	
1113	11.12000	-1048.03777	-686.66369	1296.38658	1.45418	-5.25856	-36.80126	0.39445	0.79735	-0.60071	0.05816	0.59652	0.79907	0.07520	-0.09165	-0.02527	0.99547		2659.53480	-2585.36075	384.51399	2.29575	3.00303	-28.79297	2.63072	0.87516	-0.47942	-0.06517	0.48098	0.87667	0.00989	0.05239	-0.04000	0.99783	
1114	11.13000	-1047.86702	-687.17548	1296.11677	1.34278	-5.26327	-36.86803	0.41612	0.79665	-0.60153	0.05931	0.59744	0.79851	0.07377	-0.09173	-0.02334	0.99551		2660.26890	-2584.51509	385.20496	2.51467	2.22588	-29.11462	2.66489	0.87299	-0.48460	-0.05525	0.48619	0.87364	0.01945	0.03884	-0.04384	0.99828	
1115	11.14000	-1047.64785	-687.77791	1295.84643	1.21925	-5.27420	-36.93232	0.44323	0.79596	-0.60230	0.06068	0.59833	0.79799	0.07223	-0.09192	-0.02119	0.99554		2660.74889	-2582.55309	384.87672	2.27755	2.67758	-28.77978	2.51903	0.87552	-0.47944	-0.06005	0.48092	0.87668	0.01236	0.04672	-0.03970	0.99812	
1116	11.15000	-1047.40182	-688.31053	1295.60159	1.10209	-5.29637	-37.00591	0.46406	0.79516	-0.60320	0.06212	0.59933	0.79736	0.07091	-0.09231	-0.01915	0.99555		2661.23331	-2580.49528	384.33498	2.18101	3.07444	-28.37358	2.69009	0.87860	-0.47308	-0.06524	0.47453	0.88020	0.00802	0.05363	-0.03800	0.99784	
1117	11.16000	-1047.04035	-688.88849	1295.35860	0.97913	-5.33613	-37.09658	0.44699	0.79416	-0.60434	0.06386	0.60055	0.79654	0.06971	-0.09300	-0.01701	0.99552		2662.38118	-2579.31267	383.83549	3.14243	4.41714	-28.52320	2.93259	0.87601	-0.47309	-0.09374	0.47610	0.87932	0.01144	0.07702	-0.05466	0.99553	
1118	11.17000	-1046.63909	-689.53651	1295.13218	0.88083	-5.37757	-37.18024	0.43816	0.79323	-0.60540	0.06537	0.60166	0.79577	0.06888	-0.09372	-0.01531	0.99548		2662.78120	-2577.11386	384.32431	2.19111	3.19586	-28.25256	2.58616	0.87950	-0.47114	-0.06717	0.47262	0.88123	0.00731	0.05575	-0.03817	0.99771	
1119	11.18000	-1046.16957	-690.13023	1294.96150	0.81859	-5.40241	-37.27363	0.40935	0.79222	-0.60663	0.06626	0.60293	0.79486	0.06838	-0.09415	-0.01422	0.99546		2664.00416	-2575.92540	384.01080	3.22894	4.32740	-28.37545	2.81573	0.87734	-0.47075	-0.09305	0.47389	0.88048	0.01376	0.07546	-0.05617	0.99557	
1120	11.19000	-1045.65297	-690.85761	1294.73879	0.75864	-5.44430	-37.35467	0.39035	0.79131	-0.60769	0.06738	0.60401	0.79406	0.06809	-0.09488	-0.01318	0.99540		2664.37318	-2573.72317	384.35212	2.30222	3.41425	-28.06689	2.62039	0.88083	-0.46801	-0.07141	0.46967	0.88281	0.00745	0.05955	-0.04010	0.99742	
1121	11.20000	-1045.06431	-691.55731	1294.53168	0.70473	-5.48822	-37.42423	0.39945	0.79052	-0.60860	0.06847	0.60493	0.79338	0.06789	-0.09564	-0.01224	0.99534		2665.47036	-2572.33613	383.88257	3.09570	4.70769	-28.18000	2.77980	0.87849	-0.46765	-0.09774	0.47065	0.88228	0.00890	0.08207	-0.05382	0.99517	
1122	11.21000	-1044.42736	-692.24790	1294.32627	0.65712	-5.53056	-37.48557	0.42929	0.78981	-0.60940	0.06949	0.60573	0.79278	0.06775	-0.09638	-0.01142	0.99528		2665.85366	-2570.39280	384.47997	2.29430	3.21787	-28.10741	2.55711	0.88068	-0.46877	-0.06833	0.47038	0.88242	0.00889	0.05613	-0.03997	0.99762	
1123	11.22000	-1043.71294	-692.96054	1294.06397	0.60243	-5.57652	-37.54464	0.45749	0.78913	-0.61016	0.07064	0.60650	0.79221	0.06755	-0.09718	-0.01046	0.99521		2666.88026	-2569.11020	383.92210	3.09492	4.63485	-28.08051	2.84213	0.87940	-0.46618	-0.09660	0.46917	0.88305	0.00965	0.08081	-0.05381	0.99528	
